woi_OrderItemId,woi_OrderId,woi_WebIdEn,woi_SKU,woi_Name,woi_Quantity,woi_ItemTotal
1566,65875,7788,7290014466470,Golan Heights Yarden Brut Rosé,1,135.59
1567,65876,8154,87752025970,Netofa DOR Syrah,1,161.02
1568,65876,65421,7290008497824,Agur Rosé,1,78.81
1569,65876,65820,8056040250051,Terra di Seta Toscana,1,50
1570,65876,141,693493176170,Shiran The Trio,1,109.32
1571,65879,8327,8327,Explorer Bundle,1,-36
1572,65879,54140,7290101582366,Binyamina Moshava Cabernet Sauvignon,1,33.05
1573,65879,55138,7290015137003,Jerusalem Wineries Premium Cabernet Sauvignon,1,50
1574,65879,7838,7290011240516,1848 2nd Generation Cabernet Sauvignon,1,63.56
1575,65879,54310,54310,Special Value,1,0
1576,65879,53271,7290017323695,Jerusalem Wineries Vintage Malbec Shiraz,1,33.05
1577,65879,53197,7290014440913,Midbar 22 Cabernet Franc,1,33.9
1578,65879,58831,7290006744852,Mony M Shiraz,1,33.05
1579,65879,62947,7290015634182,Ella Valley Zimrat Hakerem Red,2,100
1580,65879,56293,7290008921053,Tishbi Adom Sagol,2,66.1
1581,65884,57590,7290006744371,Mony Estate Reserve Rosé,2,150.85
1582,65884,57219,7290005491351,Tishbi Cabernet Onion Spread,2,42.37
1583,65884,57222,7290005491252,Tishbi Strawberry Chardonnay Preserves,2,42.37
1584,65884,57054,608011637668,Negohot Citrus Blossom Honey,3,88.98
1585,65884,54028,608011637699,Negohot Eucalyptus Blossom Honey,3,88.98
1586,65884,59144,7443017560151,Nana Chardonnay,2,186.44
1587,65888,61427,7290004528768,Adir Plato Magnum,1,355.93
1588,65888,9346,8427154012062,Capcanes Flor de Flor de Primavera Samso,1,355.93
1589,65888,8309,7290019302025,Yatir Forest,1,271.19
1590,65888,61844,23147623168786,Capcanes Peraj Ha'abib Montsant Magnum,1,449.15
1591,65888,61436,7290017289052,Teperberg Essence Malbec Magnum,1,211.86
1592,65888,9315,7290019158394,Tura Mountain Peak,1,194.92
1593,65891,8121,7290013910448,La Foret Blanche Talpiot Dry Red,2,133.88
1594,65891,8129,7290020299246,Meshek Achiya Tene Gewurztraminer,1,63.55
1595,65891,83,7290018414330,Gvaot Vineyards Dance,1,84.77
1596,65891,126,7290010888238,Ramat Negev Kadesh Barnea Malbec,1,50
1597,65892,8327,8327,Explorer Bundle,1,-36
1598,65892,54140,7290101582366,Binyamina Moshava Cabernet Sauvignon,1,33.04
1599,65892,55138,7290015137003,Jerusalem Wineries Premium Cabernet Sauvignon,1,49.99
1600,65892,7838,7290011240516,1848 2nd Generation Cabernet Sauvignon,1,46.63
1601,65893,8327,8327,Explorer Bundle,1,-36
1602,65893,54140,7290101582366,Binyamina Moshava Cabernet Sauvignon,1,33.04
1603,65893,55138,7290015137003,Jerusalem Wineries Premium Cabernet Sauvignon,1,49.99
1604,65893,7838,7290011240516,1848 2nd Generation Cabernet Sauvignon,1,46.69
1605,65893,8254,7290101582359,Binyamina Moshava Chardonnay,1,33.04
1606,65893,65749,710497648196,Midbar 22 Pinot Gris,1,33.89
1607,65893,62791,7290103681937,Tabor Artisanal Chenin Blanc,1,55.08
1608,65893,21,7290101582403,Binyamina Moshava Shiraz,1,33.04
1609,65893,9164,7290015781107,Teperberg Impression Sangiovese,1,38.13
1610,65893,65763,87752021439,Elvi Vina Encina Tinto,1,33.89
1611,65893,57222,7290005491252,Tishbi Strawberry Chardonnay Preserves,1,21.18
1612,65895,8327,8327,Explorer Bundle,1,-36
1613,65895,54140,7290101582366,Binyamina Moshava Cabernet Sauvignon,1,33.04
1614,65895,55138,7290015137003,Jerusalem Wineries Premium Cabernet Sauvignon,1,49.99
1615,65895,7838,7290011240516,1848 2nd Generation Cabernet Sauvignon,1,46.63
1616,65897,54310,54310,Special Value,1,0
1617,65897,62947,7290015634182,Ella Valley Zimrat Hakerem Red,1,49.99
1618,65897,53197,7290014440913,Midbar 22 Cabernet Franc,1,33.89
1619,65897,62193,7290010888726,Ramat Negev BaHuena,1,63.55
1620,65897,56457,7290019289050,Telem Red,1,59.37
1621,65897,8327,8327,Explorer Bundle,1,-36
1622,65897,54140,7290101582366,Binyamina Moshava Cabernet Sauvignon,1,33.04
1623,65897,55138,7290015137003,Jerusalem Wineries Premium Cabernet Sauvignon,1,49.99
1624,65897,7838,7290011240516,1848 2nd Generation Cabernet Sauvignon,1,63.55
1625,65898,1883,7290010888443,Ramat Negev Ramon Malbec,3,381.36
1626,65900,65869,7290108620610,Zion V.T.S Sauvignon Blanc,1,38.14
1627,65900,65867,7290011253226,Azeka Blend,1,67.8
1628,65900,1854,7290010587469,Tulip Cabernet Sauvignon,1,66.95
1629,65900,62779,7290008921855,Tishbi Vineyards Cabernet Franc,1,50
1630,65900,55160,7290006873552,Jerusalem Wineries Premium Red Blend,1,50
1631,65900,52522,7290013910509,La Foret Blanche Talpiot White,1,66.95
1632,65901,55081,7290017324562,Jerusalem Wineries Vintage Moscato,6,193.22
1633,65904,7838,7290011240516,1848 2nd Generation Cabernet Sauvignon,1,63.56
1634,65904,7495,7290011210564,Binyamina Yogev Cabernet Sauvignon Petit Verdot,1,38.14
1635,65904,9604,8553570007723,Har Bracha Jozef Shiraz Merlot,1,67.8
1636,65904,55138,7290015137003,Jerusalem Wineries Premium Cabernet Sauvignon,1,50
1637,65904,126,7290010888238,Ramat Negev Kadesh Barnea Malbec,1,50
1638,65904,7774,7290017289779,Teperberg Inspire Malbec Marselan,1,59.32
1639,65904,54310,54310,Special Value,1,0
1640,65904,54140,7290101582366,Binyamina Moshava Cabernet Sauvignon,2,66.1
1641,65904,62947,7290015634182,Ella Valley Zimrat Hakerem Red,2,100
1642,65904,53197,7290014440913,Midbar 22 Cabernet Franc,2,67.8
1643,65904,65749,710497648196,Midbar 22 Pinot Gris,2,67.8
1644,65904,58831,7290006744852,Mony M Shiraz,2,66.1
1645,65904,56293,7290008921053,Tishbi Adom Sagol,2,66.1
1646,65905,9393,7290008497831,Agur Blanc,1,78.81
1647,65905,58862,7290008497893,Agur Layam Red,1,101.69
1648,65905,7986,7290008497817,Agur Kessem,1,80.51
1649,65905,9640,7290018870389,Tzora Judean Hills Blanc,1,110.17
1650,65905,59012,7290018870297,Tzora Judean Hills Red,1,109.32
1651,65905,59016,7290018870471,Tzora Shoresh Red,1,144.07
1652,65905,62323,7290013910387,La Foret Blanche Dvir Estate Red Blend,1,101.69
1653,65907,59012,7290018870297,Tzora Judean Hills Red,3,327.97
1654,65907,57590,7290006744371,Mony Estate Reserve Rosé,2,150.85
1655,65907,59144,7443017560151,Nana Chardonnay,4,372.88
1656,65911,8154,87752025970,Netofa DOR Syrah,1,161.02
1657,65911,62327,7290005966521,Golan Heights Yarden HeightsWine,1,101.69
1658,65911,9315,7290019158394,Tura Mountain Peak,1,194.92
1659,65913,8178,7290018810514,Teperberg Essence Malbec,1,88.98
1660,65914,62947,7290015634182,Ella Valley Zimrat Hakerem Red,1,50
1661,65914,9393,7290008497831,Agur Blanc,1,78.81
1662,65914,8129,7290020299246,Meshek Achiya Tene Gewurztraminer,1,63.56
1663,65914,64990,321321333,HaRoe Petit Verdot,1,114.41
1664,65914,1467,7290006505224,Kishor Red Blend,1,72.03
1665,65914,8182,7290015781268,Teperberg Moscato Red,1,33.05
1666,65914,7990,321654876548,Backoushe The Blacksmith,1,118.64
1667,65914,57219,7290005491351,Tishbi Cabernet Onion Spread,1,21.19
1668,65917,8614,8614,Israel Discovery,1,0
1669,65917,7990,321654876548,Backoushe The Blacksmith,1,118.64
1670,65917,58835,760851174762,Munitz Ella Viognier,1,84.75
1671,65917,59028,859372006062,Sadot TPS,1,83.9
1672,65917,61586,693493186971,Sanilevich French Colombard,1,93.22
1673,65920,62947,7290015634182,Ella Valley Zimrat Hakerem Red,1,50
1674,65920,65763,87752021439,Elvi Vina Encina Tinto,1,33.9
1675,65920,65820,8056040250051,Terra di Seta Toscana,1,50
1676,65920,58184,7290014440104,Midbar 22 Chardonnay,1,33.9
1677,65922,8254,7290101582359,Binyamina Moshava Chardonnay,3,99.15
1678,65922,9231,7290006744913,Mony Nahal Caladoc Rosé,2,100
1679,65922,58184,7290014440104,Midbar 22 Chardonnay,2,67.8
1680,65922,53197,7290014440913,Midbar 22 Cabernet Franc,2,67.8
1681,65922,9650,705632682074,Cantina Giuliano Chianti,2,133.9
1682,65922,65764,7290103681234,Tabor Har Rosé,1,33.05
1683,65923,54310,54310,Special Value,1,0
1684,65923,54140,7290101582366,Binyamina Moshava Cabernet Sauvignon,1,33.05
1685,65923,62947,7290015634182,Ella Valley Zimrat Hakerem Red,1,50
1686,65923,8094,7290017323428,Jerusalem Wineries King's Cellar Rosé,1,33.05
1687,65923,53271,7290017323695,Jerusalem Wineries Vintage Malbec Shiraz,1,33.05
1688,65923,53197,7290014440913,Midbar 22 Cabernet Franc,1,33.9
1689,65923,65749,710497648196,Midbar 22 Pinot Gris,1,33.9
1690,65923,58831,7290006744852,Mony M Shiraz,1,33.05
1691,65923,65764,7290103681234,Tabor Har Rosé,1,33.05
1692,65923,56293,7290008921053,Tishbi Adom Sagol,1,33.05
1693,65923,65869,7290108620610,Zion V.T.S Sauvignon Blanc,1,38.14
1694,65936,62155,7290018843420,Tel Shifon Telshi Riesling,3,305.08
1695,65936,8283,7290019220626,Lahat Roussanne,1,127.12
1696,65936,64982,710497656566,Benattar Roussane,1,110.17
1697,65936,65762,7290017324838,Jerusalem Wineries Premium White Blend,1,50
1698,65938,7838,7290011240516,1848 2nd Generation Cabernet Sauvignon,2,127.12
1699,65938,54140,7290101582366,Binyamina Moshava Cabernet Sauvignon,1,33.05
1700,65938,53197,7290014440913,Midbar 22 Cabernet Franc,1,33.9
1701,65938,7829,7290015508506,Matar Sauvignon Blanc Semillon,1,80.51
1702,65938,9164,7290015781107,Teperberg Impression Sangiovese,1,38.14
1703,65938,7903,7290013910356,La Foret Blanche Dvir Cabernet Sauvignon,1,96.69
1704,65940,65865,7290019488507,Odem Mountain Odem Forest Red,1,63.56
1705,65940,54310,54310,Special Value,1,0
1706,65940,54140,7290101582366,Binyamina Moshava Cabernet Sauvignon,3,99.15
1707,65940,21,7290101582403,Binyamina Moshava Shiraz,3,99.15
1708,65940,62947,7290015634182,Ella Valley Zimrat Hakerem Red,2,100
1709,65940,53197,7290014440913,Midbar 22 Cabernet Franc,2,67.8
1710,65944,9640,7290018870389,Tzora Judean Hills Blanc,4,440.68
1711,65953,62159,7290019462682,Chateau Remo Chardonnay,2,169.49
1712,65953,65764,7290103681234,Tabor Har Rosé,3,99.15
1713,65953,8178,7290018810514,Teperberg Essence Malbec,4,355.93
1714,65953,7838,7290011240516,1848 2nd Generation Cabernet Sauvignon,1,63.56
1715,65953,65430,7290018872147,Agadis Andalus Red Blend,2,186.44
1716,65953,62863,7290008921800,Tishbi Vineyards Cabernet Merlot,1,50
1717,65965,59012,7290018870297,Tzora Judean Hills Red,3,327.97
1718,65965,59016,7290018870471,Tzora Shoresh Red,3,432.2
1719,65965,9640,7290018870389,Tzora Judean Hills Blanc,2,220.34
1720,65965,62179,7290103682002,Tabor Artisanal Creation Cabernet Sauvignon,1,93.22
1721,65965,7850,7290018414439,Gvaot Gofna Cabernet Sauvignon Reserve,1,143.22
1722,65965,80,7290018414422,Gvaot Gofna Petit Verdot,2,286.44
1723,65966,61806,61806,BBQ (Al Ha-Esh) Package,1,0
1724,65966,8101,7290017323701,Jerusalem Wineries Vintage Chardonnay,1,33.05
1725,65966,7838,7290011240516,1848 2nd Generation Cabernet Sauvignon,1,63.56
1726,65966,53108,7290015279574,Jezreel Meggido Special Reserve,1,93.22
1727,65966,61792,7290018832028,Meshek Achiya Koroneiki Olive Oil,1,44.92
1728,65968,54028,608011637699,Negohot Eucalyptus Blossom Honey,1,26.69
1729,65968,7903,7290013910356,La Foret Blanche Dvir Cabernet Sauvignon,1,91.53
1730,65969,54310,54310,Special Value,1,0
1731,65969,54140,7290101582366,Binyamina Moshava Cabernet Sauvignon,1,33.05
1732,65969,21,7290101582403,Binyamina Moshava Shiraz,1,33.05
1733,65969,62947,7290015634182,Ella Valley Zimrat Hakerem Red,1,50
1734,65969,8094,7290017323428,Jerusalem Wineries King's Cellar Rosé,1,33.05
1735,65969,53197,7290014440913,Midbar 22 Cabernet Franc,1,33.9
1736,65969,65749,710497648196,Midbar 22 Pinot Gris,1,33.9
1737,65969,58831,7290006744852,Mony M Shiraz,1,33.05
1738,65969,65764,7290103681234,Tabor Har Rosé,1,33.05
1739,65969,56293,7290008921053,Tishbi Adom Sagol,1,33.05
1740,65969,65869,7290108620610,Zion V.T.S Sauvignon Blanc,1,38.14
1741,65970,54310,54310,Special Value,1,0
1742,65970,54140,7290101582366,Binyamina Moshava Cabernet Sauvignon,1,33.05
1743,65970,21,7290101582403,Binyamina Moshava Shiraz,1,33.05
1744,65970,62947,7290015634182,Ella Valley Zimrat Hakerem Red,1,50
1745,65970,8094,7290017323428,Jerusalem Wineries King's Cellar Rosé,1,33.05
1746,65970,53197,7290014440913,Midbar 22 Cabernet Franc,1,33.9
1747,65970,65749,710497648196,Midbar 22 Pinot Gris,1,33.9
1748,65970,58831,7290006744852,Mony M Shiraz,1,33.05
1749,65970,65764,7290103681234,Tabor Har Rosé,1,33.05
1750,65970,56293,7290008921053,Tishbi Adom Sagol,1,33.05
1751,65970,65869,7290108620610,Zion V.T.S Sauvignon Blanc,1,38.14
1752,65971,61823,61823,Shabbat Shalom Package,1,0
1753,65971,7838,7290011240516,1848 2nd Generation Cabernet Sauvignon,1,63.56
1754,65971,62179,7290103682002,Tabor Artisanal Creation Cabernet Sauvignon,1,93.22
1755,65971,62382,729008426213,Chevel Yehuda Hetzron,1,97.46
1756,65971,57222,7290005491252,Tishbi Strawberry Chardonnay Preserves,1,21.19
1757,65971,54028,608011637699,Negohot Eucalyptus Blossom Honey,1,29.66
1758,65971,61785,7290018832486,Meshek Achiya Artichoke Truffle Spread,2,33.9
1759,65973,7495,7290011210564,Binyamina Yogev Cabernet Sauvignon Petit Verdot,4,140.34
1760,65973,54310,54310,Special Value,1,0
1761,65973,54140,7290101582366,Binyamina Moshava Cabernet Sauvignon,1,30.41
1762,65973,62947,7290015634182,Ella Valley Zimrat Hakerem Red,2,92
1763,65973,53197,7290014440913,Midbar 22 Cabernet Franc,2,62.37
1764,65973,126,7290010888238,Ramat Negev Kadesh Barnea Malbec,2,92
1765,65973,131,7290010888276,Ramat Negev The Southern Port,2,201.15
1766,65973,55138,7290015137003,Jerusalem Wineries Premium Cabernet Sauvignon,2,92
1767,65977,59012,7290018870297,Tzora Judean Hills Red,1,109.32
1768,65977,7903,7290013910356,La Foret Blanche Dvir Cabernet Sauvignon,1,101.69
1769,65977,62179,7290103682002,Tabor Artisanal Creation Cabernet Sauvignon,2,186.44
1770,65977,7748,87752016282,Shiloh Legend Ittai,2,177.97
1771,65977,55138,7290015137003,Jerusalem Wineries Premium Cabernet Sauvignon,2,100
1772,65977,62775,7290008921732,Tishbi Rosé,1,50
1773,65977,58130,7290108620498,Zion Capital Lions Gate Rosé,1,50
1774,65977,8162,7290010888146,Ramat Negev Kadesh Barnea Rosé,1,50
1775,65977,65764,7290103681234,Tabor Har Rosé,1,33.05
1776,65980,7748,87752016282,Shiloh Legend Ittai,1,88.98
1777,65980,65867,7290011253226,Azeka Blend,1,67.8
1778,65980,65430,7290018872147,Agadis Andalus Red Blend,1,93.22
1779,65980,141,693493176170,Shiran The Trio,1,109.32
1780,65981,59012,7290018870297,Tzora Judean Hills Red,3,327.97
1781,65981,8313,7290011253066,Lahat Red Blend,1,109.32
1782,65981,9223,7290012798573,Lueria Terrace,2,152.54
1783,65987,8900,7290019403319,Golan Heights Yarden Cabernet Sauvignon,5,635.59
1784,65989,9223,7290012798573,Lueria Terrace,1,76.27
1785,65989,83,7290018414330,Gvaot Vineyards Dance,1,101.69
1786,65989,118,7290013303011,Or Haganuz Eilima Sulfite Free,1,83.9
1787,65989,8313,7290011253066,Lahat Red Blend,1,109.32
1788,65993,57246,7290008921022,Tishbi French Riesling,2,66.1
1789,65993,8129,7290020299246,Meshek Achiya Tene Gewurztraminer,2,127.12
1790,65993,21,7290101582403,Binyamina Moshava Shiraz,2,66.1
1791,65993,53271,7290017323695,Jerusalem Wineries Vintage Malbec Shiraz,1,33.05
1792,65993,7870,7290014501935,Galil Mountain Alon White,1,55.08
1793,65994,54310,54310,Special Value,1,0
1794,65994,54140,7290101582366,Binyamina Moshava Cabernet Sauvignon,1,33.05
1795,65994,21,7290101582403,Binyamina Moshava Shiraz,1,33.05
1796,65994,7495,7290011210564,Binyamina Yogev Cabernet Sauvignon Petit Verdot,1,38.14
1797,65994,55138,7290015137003,Jerusalem Wineries Premium Cabernet Sauvignon,1,50
1798,65994,53197,7290014440913,Midbar 22 Cabernet Franc,1,33.9
1799,65994,58831,7290006744852,Mony M Shiraz,1,33.05
1800,65994,9231,7290006744913,Mony Nahal Caladoc Rosé,1,50
1801,65994,65820,8056040250051,Terra di Seta Toscana,1,50
1802,65994,56293,7290008921053,Tishbi Adom Sagol,1,33.05
1803,65994,21,7290101582403,Binyamina Moshava Shiraz,8,264.41
1804,65994,56293,7290008921053,Tishbi Adom Sagol,3,99.15
1805,65994,53197,7290014440913,Midbar 22 Cabernet Franc,4,135.59
1806,65995,54310,54310,Special Value,1,0
1807,65995,54140,7290101582366,Binyamina Moshava Cabernet Sauvignon,1,33.05
1808,65995,21,7290101582403,Binyamina Moshava Shiraz,1,33.05
1809,65995,7495,7290011210564,Binyamina Yogev Cabernet Sauvignon Petit Verdot,1,38.14
1810,65995,65820,8056040250051,Terra di Seta Toscana,1,50
1811,65995,55138,7290015137003,Jerusalem Wineries Premium Cabernet Sauvignon,1,50
1812,65995,53197,7290014440913,Midbar 22 Cabernet Franc,1,33.9
1813,65995,9231,7290006744913,Mony Nahal Caladoc Rosé,1,50
1814,65995,58831,7290006744852,Mony M Shiraz,1,33.05
1815,65995,56293,7290008921053,Tishbi Adom Sagol,1,33.05
1816,65997,65763,87752021439,Elvi Vina Encina Tinto,1,33.9
1817,65997,58230,7290018940273,Hayotzer Danza Swing,1,50
1818,65997,7495,7290011210564,Binyamina Yogev Cabernet Sauvignon Petit Verdot,1,38.14
1819,65997,8258,7290101582373,Binyamina Moshava Grenache Rosé,1,33.05
1820,65997,1863,7290016693928,Hayotzer Legato Barbera,1,50
1821,65997,65749,710497648196,Midbar 22 Pinot Gris,1,33.9
1822,65997,9323,7290006744876,Mony Nahal Petite Sirah,1,50
1823,65997,8902,7290108620023,Zion Capital Cabernet Sauvignon,1,49.15
1824,65997,65820,8056040250051,Terra di Seta Toscana,1,50
1825,65998,8900,7290019403319,Golan Heights Yarden Cabernet Sauvignon,4,508.47
1826,66001,8327,8327,Explorer Bundle,1,-36
1827,66001,54140,7290101582366,Binyamina Moshava Cabernet Sauvignon,1,33.05
1828,66001,55138,7290015137003,Jerusalem Wineries Premium Cabernet Sauvignon,1,50
1829,66001,7838,7290011240516,1848 2nd Generation Cabernet Sauvignon,1,63.56
1830,66001,65867,7290011253226,Azeka Blend,2,135.59
1831,66001,7838,7290011240516,1848 2nd Generation Cabernet Sauvignon,1,63.56
1832,66001,9231,7290006744913,Mony Nahal Caladoc Rosé,1,50
1833,66003,1863,7290016693928,Hayotzer Legato Barbera,1,50
1834,66003,58874,7290019697138,Flam Camellia,1,139.83
1835,66003,29,7290019462798,Chateau Remo Hosen Blend,1,84.75
1836,66003,9640,7290018870389,Tzora Judean Hills Blanc,2,220.34
1837,66003,65867,7290011253226,Azeka Blend,1,67.8
1838,66003,7535,7290008807128,Binyamina Yogev Cabernet Sauvignon Shiraz,1,38.14
1839,66003,62779,7290008921855,Tishbi Vineyards Cabernet Franc,1,50
1840,66003,58230,7290018940273,Hayotzer Danza Swing,1,50
1841,66003,122,729001125801,Pasco BDX,1,93.22
1842,66004,7736,7290018907054,Pinto Rosé,1,75.42
1843,66004,65867,7290011253226,Azeka Blend,1,67.8
1844,66004,29,7290019462798,Chateau Remo Hosen Blend,1,84.75
1845,66004,64986,7290012029523,Ramot Naftaly Petit Verdot,1,110.17
1846,66005,8900,7290019403319,Golan Heights Yarden Cabernet Sauvignon,4,508.47
1847,66010,8459,8459,Seasonal Wines,1,0
1848,66010,7838,7290011240516,1848 2nd Generation Cabernet Sauvignon,1,63.56
1849,66010,65867,7290011253226,Azeka Blend,1,67.8
1850,66010,7535,7290008807128,Binyamina Yogev Cabernet Sauvignon Shiraz,1,38.14
1851,66010,9223,7290012798573,Lueria Terrace,1,76.27
1852,66010,9323,7290006744876,Mony Nahal Petite Sirah,1,50
1853,66010,65820,8056040250051,Terra di Seta Toscana,1,50
1854,66011,7982,7290018872260,Agadis Granada Malbec,1,127.12
1855,66011,131,7290010888276,Ramat Negev The Southern Port,1,109.32
1856,66011,8836,7290011240547,1848 2nd Generation Rosé,2,127.12
1857,66011,62327,7290005966521,Golan Heights Yarden HeightsWine,1,101.69
1858,66011,54310,54310,Special Value,1,0
1859,66011,54140,7290101582366,Binyamina Moshava Cabernet Sauvignon,1,33.05
1860,66011,21,7290101582403,Binyamina Moshava Shiraz,2,66.1
1861,66011,7495,7290011210564,Binyamina Yogev Cabernet Sauvignon Petit Verdot,1,38.14
1862,66011,55138,7290015137003,Jerusalem Wineries Premium Cabernet Sauvignon,1,50
1863,66011,53197,7290014440913,Midbar 22 Cabernet Franc,1,33.9
1864,66011,58831,7290006744852,Mony M Shiraz,1,33.05
1865,66011,9231,7290006744913,Mony Nahal Caladoc Rosé,1,50
1866,66011,65820,8056040250051,Terra di Seta Toscana,1,50
1867,66011,56293,7290008921053,Tishbi Adom Sagol,1,33.05
1868,66011,65762,7290017324838,Jerusalem Wineries Premium White Blend,1,50
1869,66012,8614,8614,Israel Discovery,1,0
1870,66012,7990,321654876548,Backoushe The Blacksmith,1,118.64
1871,66012,61586,693493186971,Sanilevich French Colombard,1,93.22
1872,66012,7736,7290018907054,Pinto Rosé,1,75.42
1873,66012,59028,859372006062,Sadot TPS,1,83.9
1874,66020,62155,7290018843420,Tel Shifon Telshi Riesling,3,305.08
1875,66020,171,7290018907665,Yaacov Oryah Alpha Omega Chenin Blanc,2,228.81
1876,66020,1737,693493135238,Shiran Semillon,1,93.22
1877,66020,57878,7290108620504,Zion Capital Lions Gate White,1,50
1878,66020,29,7290019462798,Chateau Remo Hosen Blend,1,84.75
1879,66020,71,7290011253127,Gush Etzion Spring River GSM,2,144.07
1880,66020,1487,7290006505316,Kishor Cabernet Franc,2,167.8
1881,66023,56854,7290010888719,Ramat Negev Neve Midbar Orange Wine,1,63.56
1882,66023,61586,693493186971,Sanilevich French Colombard,1,93.22
1883,66023,62791,7290103681937,Tabor Artisanal Chenin Blanc,2,110.17
1884,66023,58874,7290019697138,Flam Camellia,1,139.83
1885,66023,62155,7290018843420,Tel Shifon Telshi Riesling,1,101.69
1886,66029,54140,7290101582366,Binyamina Moshava Cabernet Sauvignon,3,99.15
1887,66029,21,7290101582403,Binyamina Moshava Shiraz,3,99.15
1888,66029,7495,7290011210564,Binyamina Yogev Cabernet Sauvignon Petit Verdot,3,114.41
1889,66029,62947,7290015634182,Ella Valley Zimrat Hakerem Red,3,150
1890,66029,71,7290011253127,Gush Etzion Spring River GSM,3,216.1
1891,66029,53271,7290017323695,Jerusalem Wineries Vintage Malbec Shiraz,3,99.15
1892,66029,1467,7290006505224,Kishor Red Blend,3,216.1
1893,66029,7774,7290017289779,Teperberg Inspire Malbec Marselan,3,177.97
1894,66031,8094,7290017323428,Jerusalem Wineries King's Cellar Rosé,1,33.05
1895,66031,8258,7290101582373,Binyamina Moshava Grenache Rosé,1,33.05
1896,66031,65764,7290103681234,Tabor Har Rosé,1,33.05
1897,66031,8162,7290010888146,Ramat Negev Kadesh Barnea Rosé,4,200
1898,66031,53211,7290103681739,Tabor Har White,1,33.05
1899,66031,8101,7290017323701,Jerusalem Wineries Vintage Chardonnay,1,33.05
1900,66031,65749,710497648196,Midbar 22 Pinot Gris,1,33.9
1901,66032,61820,61820,Winning Whites Package,1,0
1902,66032,9393,7290008497831,Agur Blanc,1,78.81
1903,66032,7829,7290015508506,Matar Sauvignon Blanc Semillon,1,80.51
1904,66032,61586,693493186971,Sanilevich French Colombard,1,93.22
1905,66032,54028,608011637699,Negohot Eucalyptus Blossom Honey,1,29.66
1906,66032,57222,7290005491252,Tishbi Strawberry Chardonnay Preserves,1,21.19
1907,66040,55160,7290006873552,Jerusalem Wineries Premium Red Blend,1,50
1908,66040,8459,8459,Seasonal Wines,1,0
1909,66040,7838,7290011240516,1848 2nd Generation Cabernet Sauvignon,1,63.56
1910,66040,65867,7290011253226,Azeka Blend,1,67.8
1911,66040,7535,7290008807128,Binyamina Yogev Cabernet Sauvignon Shiraz,2,76.27
1912,66040,9323,7290006744876,Mony Nahal Petite Sirah,1,50
1913,66040,65820,8056040250051,Terra di Seta Toscana,1,50
1914,66041,54127,7290019158301,Tura Limited Edition,1,72.03
1915,66041,65865,7290019488507,Odem Mountain Odem Forest Red,1,63.56
1916,66041,39,7290017309361,Eviatar GSM,1,76.27
1917,66041,105,7290010063505,Netofa Latour Red,1,80.51
1918,66041,62779,7290008921855,Tishbi Vineyards Cabernet Franc,1,50
1919,66048,9640,7290018870389,Tzora Judean Hills Blanc,2,220.34
1920,66048,62155,7290018843420,Tel Shifon Telshi Riesling,2,203.39
1921,66050,65867,7290011253226,Azeka Blend,6,406.78
1922,66076,54310,54310,Special Value,1,0
1923,66076,21,7290101582403,Binyamina Moshava Shiraz,1,31.17
1924,66076,7495,7290011210564,Binyamina Yogev Cabernet Sauvignon Petit Verdot,1,36.25
1925,66076,62947,7290015634182,Ella Valley Zimrat Hakerem Red,1,48.11
1926,66076,53197,7290014440913,Midbar 22 Cabernet Franc,2,64.03
1927,66076,58831,7290006744852,Mony M Shiraz,1,31.17
1928,66076,56293,7290008921053,Tishbi Adom Sagol,2,62.34
1929,66076,62779,7290008921855,Tishbi Vineyards Cabernet Franc,2,96.23
1930,66076,9164,7290015781107,Teperberg Impression Sangiovese,5,181.27
1931,66076,65820,8056040250051,Terra di Seta Toscana,1,48.12
1932,66076,9650,705632682074,Cantina Giuliano Chianti,1,65.06
1933,66076,61432,705632682043,Cantina Giuliano Costa Toscana La Gioia,1,95.57
1934,66077,53197,7290014440913,Midbar 22 Cabernet Franc,1,29.66
1935,66077,21,7290101582403,Binyamina Moshava Shiraz,1,28.81
1936,66077,62947,7290015634182,Ella Valley Zimrat Hakerem Red,1,45.76
1937,66077,9323,7290006744876,Mony Nahal Petite Sirah,1,45.76
1938,66077,65820,8056040250051,Terra di Seta Toscana,1,45.76
1939,66077,65867,7290011253226,Azeka Blend,1,63.56
1940,66077,1863,7290016693928,Hayotzer Legato Barbera,1,45.76
1941,66077,8101,7290017323701,Jerusalem Wineries Vintage Chardonnay,1,28.81
1942,66079,1863,7290016693928,Hayotzer Legato Barbera,1,44.7
1943,66079,7495,7290011210564,Binyamina Yogev Cabernet Sauvignon Petit Verdot,1,32.84
1944,66079,62779,7290008921855,Tishbi Vineyards Cabernet Franc,1,44.7
1945,66079,65867,7290011253226,Azeka Blend,1,62.5
1946,66079,65820,8056040250051,Terra di Seta Toscana,1,44.7
1947,66079,53197,7290014440913,Midbar 22 Cabernet Franc,1,28.6
1948,66079,62947,7290015634182,Ella Valley Zimrat Hakerem Red,1,44.7
1949,66079,21,7290101582403,Binyamina Moshava Shiraz,1,27.75
1950,66080,65820,8056040250051,Terra di Seta Toscana,2,91.53
1951,66080,7756,7290103681241,Tabor Moscato,2,57.63
1952,66080,55081,7290017324562,Jerusalem Wineries Vintage Moscato,1,27.97
1953,66080,7986,7290008497817,Agur Kessem,1,76.27
